LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGH_SHOULDER_X,RIGH_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_HIPS_X,LEFT_HIPS_Y,RIGHT_HIPS_X,RIGHT_HIPS_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,TARGET
0.5271100521087646,0.679247792561849,0.48832273483276367,0.6712962468465169,0.5245610237121582,0.7260326385498047,0.46371073722839357,0.715328598022461,0.5238494396209716,0.7497332255045573,0.4935981273651123,0.7350268046061198,0.5060842990875244,0.7685300191243489,0.47834072113037107,0.7654715220133463,0.5185850143432618,0.8414845784505208,0.49084038734436036,0.8411767323811848,0.4986772060394287,0.9108718872070313,0.48011083602905275,0.9175415674845377,1
0.5266797065734863,0.6860700607299804,0.4876736640930176,0.6773194630940755,0.5240770816802979,0.735699208577474,0.4621778964996338,0.7217101414998373,0.5205960273742676,0.7465207417805989,0.4910731315612793,0.731817118326823,0.505050802230835,0.7724046071370443,0.4767873764038086,0.7693902969360351,0.5208232402801514,0.8446973164876302,0.49164791107177735,0.8453970591227213,0.49845256805419924,0.911635144551595,0.4800887107849121,0.9185230255126953,1
0.5258949279785157,0.6988377888997396,0.4850584030151367,0.6897032419840495,0.5315457344055176,0.753308359781901,0.4607993602752686,0.7333130518595378,0.5316271781921387,0.7410147349039714,0.48698997497558594,0.7255397796630859,0.5061120986938477,0.7868019739786783,0.4771850109100342,0.784115982055664,0.5252058029174804,0.85675474802653,0.4948796272277832,0.8542207717895508,0.4990848064422607,0.9123559951782226,0.4800936222076416,0.9180124282836915,1
0.5219791889190674,0.7028598785400391,0.48023276329040526,0.6958815892537434,0.539722204208374,0.7346860249837239,0.46303868293762207,0.7293702443440755,0.5299277305603027,0.6899525960286458,0.4907711982727051,0.700350824991862,0.5051915168762207,0.7933692932128906,0.4752845287322998,0.7916070302327474,0.5284587860107421,0.8594713846842448,0.4961672782897949,0.8562816619873047,0.5000335693359375,0.9124752680460612,0.48078241348266604,0.9189080556233724,1
0.5211284637451172,0.6631793975830078,0.4789543628692627,0.6599688212076823,0.5412692070007324,0.6827913920084635,0.46837449073791504,0.6875158945719401,0.5301551818847656,0.6432711283365885,0.4875357151031494,0.6558613459269206,0.5113039970397949,0.7765127182006836,0.4817108154296875,0.775424067179362,0.5256588935852051,0.8545165379842122,0.4941717624664307,0.8531981150309245,0.5006449699401856,0.912114969889323,0.48244218826293944,0.9195023854573567,1
0.5196973323822022,0.6384412129720052,0.48174405097961426,0.6366001764933268,0.5411168575286865,0.6437354405721029,0.4770205974578857,0.6534102121988933,0.5276736736297607,0.5942166010538737,0.49092655181884765,0.6158147176106771,0.5106884956359863,0.7513751347859701,0.48271684646606444,0.751110585530599,0.5207570552825928,0.8337801615397136,0.48732500076293944,0.8377224604288737,0.5038127899169922,0.9022232055664062,0.48041448593139646,0.9115824381510417,1
0.5208345413208008,0.6175712585449219,0.4842075347900391,0.6137495676676432,0.5402178287506103,0.6149094899495443,0.47829499244689944,0.6085466384887696,0.5293662548065186,0.5732397715250651,0.4885458469390869,0.5711691538492839,0.5121116161346435,0.7264158248901367,0.48423752784729,0.725634511311849,0.518522834777832,0.8112686157226563,0.4841600894927979,0.8129634221394857,0.5114505767822266,0.8820522944132487,0.4777853965759277,0.8954226811726888,1
0.5181932926177979,0.5950563430786133,0.48739423751831057,0.5884033838907877,0.5384516716003418,0.5750480651855469,0.4945374965667725,0.5539669036865235,0.5268473625183105,0.5310059547424316,0.5054309844970704,0.5115275065104167,0.5113765716552734,0.6945014317830404,0.48630647659301757,0.6933502833048503,0.5200831890106201,0.7805496215820312,0.4854736328125,0.7860674540201823,0.512762975692749,0.8545385996500651,0.4754824161529541,0.8693848927815755,1
0.5193922996520997,0.5879241943359375,0.48889884948730467,0.5812152862548828,0.5393167972564697,0.5640817006429036,0.494356632232666,0.5455549875895183,0.5256738185882568,0.5197745641072591,0.5072170734405518,0.5050368626912435,0.5113061904907227,0.6868865966796875,0.487001895904541,0.6858116785685221,0.5201558113098145,0.7723245620727539,0.4866746425628662,0.7786713282267252,0.5134788990020752,0.8508614857991537,0.4749725341796875,0.8632380803426106,1
0.5187872409820556,0.5927469889322917,0.48921995162963866,0.5865448633829753,0.5390399932861328,0.5645963033040364,0.4991518497467041,0.5417172749837239,0.5255107879638672,0.5170709609985351,0.5116000652313233,0.49485661188761393,0.5111444473266602,0.6907653172810873,0.4875441551208496,0.6896282831827799,0.5160889625549316,0.7815114974975585,0.4881599903106689,0.7854726155598958,0.5116418838500977,0.8602395375569661,0.4801034450531006,0.8724971771240234,1
0.5185544490814209,0.6069587071736654,0.4895979881286621,0.5990285873413086,0.5387208461761475,0.5805077870686849,0.5055738925933838,0.5473204930623372,0.5276300430297851,0.5276639302571614,0.5177751064300538,0.4946778615315755,0.5099897384643555,0.7025086085001627,0.48752923011779786,0.7004978815714519,0.5139095306396484,0.8013328552246094,0.48916850090026853,0.8009156545003255,0.509539794921875,0.8852853775024414,0.48381733894348145,0.8884745279947917,1
