LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGH_SHOULDER_X,RIGH_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_HIPS_X,LEFT_HIPS_Y,RIGHT_HIPS_X,RIGHT_HIPS_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,TARGET
0.5638948917388916,0.6485402425130208,0.5184641361236573,0.6436468760172526,0.5645604610443116,0.7000143686930339,0.5088852405548095,0.7002403895060222,0.5690324783325196,0.7297027587890625,0.5432212352752686,0.7192173004150391,0.5496255397796631,0.7442811965942383,0.5192986011505127,0.743026606241862,0.5519859313964843,0.824063237508138,0.5251360416412354,0.8226699193318685,0.5507374286651612,0.8992518107096354,0.5090788841247559,0.8958953857421875,0
0.564495038986206,0.6493929545084636,0.518211030960083,0.6454366048177084,0.5653004169464111,0.6992305119832357,0.5098240375518799,0.7026830673217773,0.5699168682098389,0.7220211029052734,0.5442808151245118,0.7196139017740886,0.5495294094085693,0.7467123667399088,0.5188343524932861,0.7447270075480144,0.5515506744384766,0.8268597920735677,0.5253711700439453,0.8248787562052409,0.5483421325683594,0.903563117980957,0.5100912570953369,0.9036361694335937,0
0.5637504577636718,0.658156140645345,0.5187459468841553,0.6532492955525716,0.5664034366607666,0.7073926289876302,0.5125678062438965,0.70985902150472,0.5700284481048584,0.7220911026000977,0.5512371063232422,0.709872817993164,0.5490073680877685,0.7561431248982747,0.5185945510864258,0.7538136164347331,0.5518290996551514,0.8368494669596355,0.5245644569396972,0.833169682820638,0.5471680641174317,0.9120282491048177,0.5068731784820557,0.909085210164388,0
0.5674274921417236,0.6754858016967773,0.5201857089996338,0.6647352854410807,0.5770425796508789,0.7283066431681315,0.5167332649230957,0.7073601404825847,0.5813332557678222,0.702029291788737,0.5477439880371093,0.6901639302571615,0.5481362819671631,0.7718682607014974,0.5171435832977295,0.7669477462768555,0.5544577598571777,0.8481463114420573,0.5263817787170411,0.839893658955892,0.5475289344787597,0.9140967051188151,0.5093962669372558,0.9100250244140625,0
0.5613923072814941,0.6818218231201172,0.5202937602996827,0.6699366251627604,0.590116024017334,0.6962665557861328,0.5200879096984863,0.6794793446858723,0.5879556655883789,0.6541342417399089,0.5400173187255859,0.6492510477701823,0.5475555896759033,0.7831263224283854,0.5184197425842285,0.778888448079427,0.5561025142669678,0.8564027786254883,0.5295629501342773,0.8521521250406902,0.5470552921295166,0.9132026672363281,0.5097869873046875,0.9125478744506836,0
0.5629506587982178,0.6544695536295573,0.5203939437866211,0.6452334721883138,0.5916763782501221,0.6629330317179362,0.5238725185394287,0.6667110443115234,0.5781546115875245,0.6148728688557943,0.5510221004486084,0.620509147644043,0.5509681701660156,0.7719323476155598,0.5206684112548828,0.7688585917154948,0.5585263252258301,0.8536733627319336,0.5314327716827393,0.8510267893473308,0.5465713977813721,0.9141448974609375,0.5106266975402832,0.9122034708658854,0
0.5635280609130859,0.6274445851643881,0.522497034072876,0.6187308629353842,0.5877171993255615,0.6266846974690755,0.5275650501251221,0.631176503499349,0.5727287769317627,0.5815723419189454,0.5446701049804688,0.5964730580647787,0.5529443740844726,0.7492356618245443,0.5234867095947265,0.7467192967732748,0.5592018604278565,0.8369376500447591,0.530416202545166,0.8364828745524089,0.5481963634490967,0.9081409454345704,0.5102100372314453,0.9101006825764973,0
0.5655183792114258,0.6032782236735026,0.5251305580139161,0.5962792714436849,0.5831001281738282,0.5830518086751302,0.5353732585906983,0.5783736546834309,0.5694051742553711,0.5383093516031902,0.5493532657623291,0.5390223185221354,0.5577703475952148,0.7191083272298177,0.5275134086608887,0.7164263407389323,0.557994270324707,0.8121096928914388,0.5224981307983398,0.8089973449707031,0.5526582717895507,0.8929321924845378,0.5144073009490967,0.8960066477457682,0
0.5689963340759278,0.5989735285441081,0.5300207614898682,0.594659932454427,0.5753467082977295,0.5535682042439779,0.5290801525115967,0.5522937138875326,0.5635853767395019,0.508608881632487,0.5423637390136719,0.5094999313354492,0.5592718124389648,0.7055526733398437,0.5289690494537354,0.7033569971720378,0.5599965572357177,0.794792366027832,0.5243442058563232,0.7925122578938802,0.5546140670776367,0.8790353775024414,0.5195143222808838,0.8844814936319987,0
0.5706743240356446,0.595409647623698,0.532019567489624,0.5914087295532227,0.577242374420166,0.5463513692220052,0.5344166278839111,0.5401758829752604,0.5622150421142578,0.5019051233927408,0.54207444190979,0.49683427810668945,0.5626489639282226,0.6975465774536133,0.5328067779541016,0.6954564412434896,0.5633350372314453,0.7877877553304037,0.5293993473052978,0.7822198867797852,0.5607016086578369,0.8753922780354818,0.5293501377105713,0.8728336970011393,0
0.5733408451080322,0.5986056645711263,0.5339982032775878,0.5970145543416341,0.5781471252441406,0.5499022801717123,0.5363230228424072,0.547337023417155,0.5606122493743897,0.5066026051839193,0.5434910774230957,0.5026770909627278,0.5646502494812011,0.7057544708251953,0.534484577178955,0.7037367502848307,0.565962266921997,0.7991643905639648,0.5306221008300781,0.7918622970581055,0.5648184299468995,0.8885384241739909,0.5326715469360351,0.8820941925048829,0
