LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGH_SHOULDER_X,RIGH_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_HIPS_X,LEFT_HIPS_Y,RIGHT_HIPS_X,RIGHT_HIPS_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,TARGET
0.5408661842346192,0.6815060297648112,0.5002287864685059,0.6724189758300781,0.5409040927886963,0.7291224161783855,0.474547004699707,0.7138816197713216,0.5444088459014893,0.7572479248046875,0.5045451641082763,0.7215420405069987,0.5210142612457276,0.7698351542154948,0.492521333694458,0.7670344670613607,0.5320636749267578,0.8433438618977864,0.5049988746643066,0.8443072001139323,0.5111424922943115,0.9123989105224609,0.4919419765472412,0.919787851969401,0
0.5413514614105225,0.6903771082560222,0.5000490188598633,0.678333028157552,0.543981409072876,0.7399744669596354,0.47597556114196776,0.7190547307332357,0.545565414428711,0.7607407887776693,0.505661153793335,0.7186533610026041,0.5213794231414794,0.7767283121744791,0.49247379302978517,0.7731927235921224,0.5367329120635986,0.8485581715901692,0.5058358192443848,0.8492664337158203,0.5111143112182617,0.9124593098958333,0.49303698539733887,0.9201818466186523,0
0.5391882419586181,0.70313720703125,0.4972726821899414,0.6938484191894532,0.5521053791046142,0.7379929860432942,0.47533473968505857,0.7252215067545573,0.5463906288146972,0.6924512227376302,0.5056724548339844,0.6996938069661458,0.5208353042602539,0.7895539601643881,0.49069643020629883,0.7869490305582683,0.542471170425415,0.8567587534586588,0.5063975334167481,0.8559466044108073,0.5116549015045166,0.9118948618570963,0.4925271511077881,0.9224608103434245,0
0.5348702907562256,0.69237855275472,0.49507646560668944,0.6879141489664714,0.554552698135376,0.7062008539835612,0.48053927421569825,0.7104710896809896,0.5434013366699219,0.6595572153727214,0.5027524471282959,0.6778031667073567,0.5222099781036377,0.7933773040771485,0.49305219650268556,0.7916711171468099,0.5424507617950439,0.8607481638590495,0.5075034141540528,0.857851791381836,0.5105530261993408,0.9108037312825521,0.4936995506286621,0.9216681798299153,0
0.5332737445831299,0.6537072499593098,0.4910191535949707,0.6509371439615885,0.5535360813140869,0.6545827229817708,0.4850250244140625,0.6691498438517253,0.5392655849456787,0.6063936233520508,0.5049589157104493,0.6352911631266276,0.527155876159668,0.7659523010253906,0.49648542404174806,0.7645448684692383,0.5398245334625245,0.8515961964925131,0.506673526763916,0.8461236953735352,0.5129153728485107,0.908462397257487,0.4940496921539307,0.9169597625732422,0
0.5351616382598877,0.6402844746907552,0.49819416999816896,0.6391600290934245,0.5510732650756835,0.6141110102335612,0.49339733123779295,0.6207462310791015,0.5394115447998047,0.5664147694905599,0.5066388607025146,0.5722332000732422,0.5277849674224854,0.7442797978719076,0.49916419982910154,0.7438523610432942,0.5379104614257812,0.8233960469563802,0.5034979343414306,0.828196398417155,0.5240461826324463,0.889316177368164,0.4941558361053467,0.9063156127929688,0
0.5357138156890869,0.6139623006184896,0.4987502098083496,0.6132607142130534,0.549305772781372,0.5833776473999024,0.5031045436859131,0.574306042989095,0.5380825996398926,0.5386800130208333,0.5135711193084717,0.5319299379984538,0.5301674842834473,0.7189376831054688,0.5008641719818115,0.7192677815755208,0.5389023780822754,0.801550547281901,0.49973502159118655,0.8065120061238606,0.5259409427642823,0.8698668797810872,0.49494028091430664,0.8892243067423503,0
0.5355278491973877,0.5906890233357748,0.5032353401184082,0.5873110453287761,0.551192331314087,0.5577156066894531,0.5095057964324952,0.5456868489583333,0.5349856376647949,0.5128527005513509,0.5163104057312011,0.5006731033325196,0.5301324844360351,0.6908843358357747,0.5039414405822754,0.690223503112793,0.5400699138641357,0.7758550008138021,0.5047847270965576,0.7808652877807617,0.5283560752868652,0.8513234456380209,0.49537506103515627,0.8667453765869141,0
0.5370194435119628,0.5864594141642253,0.5043191909790039,0.5817797978719076,0.551809549331665,0.5528493245442708,0.5136075496673584,0.5347609202067057,0.5371811389923096,0.5099624315897624,0.5203320980072021,0.4913127899169922,0.5304703712463379,0.6875336964925131,0.504204511642456,0.6867242813110351,0.5408021926879882,0.7742411295572916,0.5078407287597656,0.7790145874023438,0.5300829887390137,0.8534156163533528,0.49841694831848143,0.866482671101888,0
0.5379972934722901,0.5970096588134766,0.5053401947021484,0.5934098561604818,0.5525417327880859,0.565640385945638,0.5194000244140625,0.5398431777954101,0.5400521755218506,0.5163019180297852,0.5267411708831787,0.4912085215250651,0.5318212985992432,0.698793093363444,0.505286979675293,0.6990725835164388,0.5387476444244385,0.7888578414916992,0.5080864906311036,0.7921967188517253,0.5319065093994141,0.8692022959391276,0.5056559562683105,0.8795295079549154,0
0.5385739803314209,0.6156981150309245,0.5042080402374267,0.610609753926595,0.5594239234924316,0.5910793304443359,0.515250301361084,0.5600462595621745,0.5432875633239747,0.5422190348307292,0.5271129608154297,0.5168193499247233,0.5317701816558837,0.7200656255086263,0.5056930541992187,0.7193442662556966,0.5372480392456055,0.8132623036702474,0.5118791103363037,0.8151709238688151,0.5298307418823243,0.89476318359375,0.5060745716094971,0.9066385269165039,0
